epoch,train_loss,val_loss,train_top1_acc,val_top1_acc,train_macro_f1,val_macro_f1,val_balanced_acc,lr_backbone,lr_head,grad_norm_mean,grad_norm_max,skipped_batches,epoch_time_sec
15,1.3973538978346463,1.5336643308401108,0.5894396551724138,0.6680851063829787,0.5563914409636584,0.5948945626139304,0.606843057735915,9.206267664155907e-05,0.0009206267664155906,0.9999998819884626,1.000000005775534,0,11.382190704345703
16,1.386263960394366,1.510598063468933,0.5625,0.6936170212765957,0.531562451841403,0.6061483995393395,0.6257457819957819,9.045084971874738e-05,0.0009045084971874737,0.9999999064946349,1.0000000191679062,0,12.329501152038574
17,1.2584689650042304,1.584388107061386,0.6131465517241379,0.6851063829787234,0.5907799784302368,0.5836188650658722,0.5890463702963703,8.870708053195413e-05,0.0008870708053195413,0.9999998779018695,1.0000000028200087,0,12.632583141326904
18,1.3252252607510007,1.5116226598620415,0.6379310344827587,0.6680851063829787,0.6136944340310424,0.591997633986798,0.6242339010196152,8.683705689382024e-05,0.0008683705689382025,0.9999998781879669,0.9999999900249932,0,12.980219841003418
19,1.3084729149423797,1.4652345404028893,0.5258620689655172,0.6851063829787234,0.5025691990798855,0.5954372880429795,0.6087151935366221,8.484687843276469e-05,0.0008484687843276469,0.9999998678763916,0.9999999859278467,0,11.643005132675171
20,1.3075779594224075,1.4790508896112442,0.5495689655172413,0.6808510638297872,0.5284349016246792,0.611668415908472,0.6358195376052519,8.274303669726426e-05,0.0008274303669726426,0.9999998458461706,1.0000000133231077,0,11.758217573165894
21,1.3750565976932132,1.4540515393018723,0.6012931034482759,0.7063829787234043,0.5787661222127054,0.6055407129420287,0.6337764418121561,8.053239398177191e-05,0.0008053239398177191,0.999999881707505,0.9999999959199778,0,11.559920310974121
22,1.235039486967284,1.437356561422348,0.6756465517241379,0.6936170212765957,0.6557121915682473,0.6096197777447777,0.6263344790130504,7.822216094333847e-05,0.0007822216094333848,0.9999998241418999,0.9999999396041827,0,12.052611589431763
23,1.2444563055860585,1.3765830546617508,0.6713362068965517,0.7106382978723405,0.6523249299117695,0.6443409717915252,0.6646384369598656,7.58198730819481e-05,0.000758198730819481,0.9999998382892027,0.9999999812760251,0,12.873833417892456
24,1.1785895762772396,1.39869624376297,0.7068965517241379,0.7191489361702128,0.689912723005558,0.6555762835913783,0.6715462117247831,7.333336616128369e-05,0.0007333336616128369,0.9999998244583681,0.9999999876678198,0,12.29188084602356
25,1.344079700009576,1.3988865241408348,0.740301724137931,0.7489361702127659,0.7114710463429705,0.674552043566101,0.677910878803736,7.077075065009433e-05,0.0007077075065009433,0.999999833893382,1.0000000292767925,0,12.032340288162231
26,1.0438289786207264,1.4301820248365402,0.7359913793103449,0.7574468085106383,0.7162137621299351,0.6804136126086404,0.6867398474541331,6.814038526753205e-05,0.0006814038526753205,0.9999997855050018,0.9999999213753183,0,12.77025556564331
27,1.295966035333173,1.3904881179332733,0.7198275862068966,0.7361702127659574,0.6879997948255464,0.6512211987054042,0.6605894105894106,6.545084971874738e-05,0.0006545084971874737,0.9999998255149417,0.9999999613045579,0,12.364558219909668
