epoch,train_loss,val_loss,train_top1_acc,val_top1_acc,train_macro_f1,val_macro_f1,val_balanced_acc,lr_backbone,lr_head,grad_norm_mean,grad_norm_max,skipped_batches,epoch_time_sec
0,2.4162088180410453,2.2465451657772064,0.11314655172413793,0.15319148936170213,0.10338526508030946,0.11156774542070425,0.14484969395683683,0.0,0.0,0.999999894861312,0.9999999918859893,0,11.623729705810547
1,2.2890840683664595,2.2207236289978027,0.15625,0.15319148936170213,0.133931790632306,0.1232211867856216,0.1906981906981907,2e-05,0.0002,0.9655171432639148,0.9999999910977194,1,11.555149793624878
2,2.058552232281915,2.09984590113163,0.27262931034482757,0.2170212765957447,0.2507782322692742,0.1927506049773247,0.2724596831739689,4e-05,0.0004,0.9999998738514662,0.9999999603276007,0,11.866223573684692
3,1.929672861921376,1.9810748100280762,0.34698275862068967,0.2723404255319149,0.3177123278184,0.28025104168667075,0.33872476729619583,6e-05,0.0006,0.9999998724689485,1.0000000182589124,0,11.42813777923584
4,1.7370348141111176,1.9294344335794449,0.4331896551724138,0.3659574468085106,0.40246873988919035,0.3106815782387562,0.35863045684474254,8e-05,0.0008,0.9999998406510539,0.9999999131203897,0,12.464388370513916
5,1.8950107821396418,2.026822045445442,0.33035714285714285,0.3659574468085106,0.30787290734877737,0.31195804105570435,0.36828647542933257,0.0001,0.001,0.9655171369194044,0.9999999753062424,1,12.514820575714111
6,1.8113858165412113,2.015872672200203,0.37176724137931033,0.451063829787234,0.34253663754792607,0.4375713435899455,0.47202499881071314,9.991845519630678e-05,0.0009991845519630679,0.9999998607157514,0.9999999401165802,0,12.125187158584595
7,1.7780703470624726,1.8987278193235397,0.37176724137931033,0.4553191489361702,0.34614073086106245,0.41307012061288834,0.4565637735280592,9.967408676742751e-05,0.0009967408676742752,0.9999998568786753,0.9999999476923404,0,12.457763433456421
8,1.5961959608669938,1.714264065027237,0.4579741379310345,0.5234042553191489,0.43462781216035345,0.4523310693765975,0.4734655225726655,9.926769179238466e-05,0.0009926769179238466,0.9999998322837379,0.9999999528096987,0,12.469235181808472
9,1.6269374798084129,1.7973720282316208,0.5118534482758621,0.5659574468085107,0.4832754100383684,0.5021112364879229,0.519966144966145,9.870059584711668e-05,0.0009870059584711668,0.9999998525442062,0.9999999735315357,0,12.15852952003479
