epoch,train_loss,val_loss,train_top1_acc,val_top1_acc,train_macro_f1,val_macro_f1,val_balanced_acc,lr_backbone,lr_head,grad_norm_mean,grad_norm_max,skipped_batches,epoch_time_sec
0,2.3725877630299537,2.2201684415340424,0.14655172413793102,0.1148936170212766,0.11431449234659724,0.10537121575926675,0.1579566267066267,0.0,0.0,0.999999893600753,0.9999999960994406,0,11.932668447494507
1,2.2683844607451866,2.0843054950237274,0.16163793103448276,0.3021276595744681,0.1431132610511654,0.24886350187555192,0.27987736469879326,2e-05,0.0002,0.9999998659015241,1.0000000047514275,0,11.581108808517456
2,2.115831654647301,1.986637532711029,0.22844827586206898,0.3617021276595745,0.21289842818239393,0.32250833901347964,0.34261968190539616,4e-05,0.0004,0.9999998643730897,0.9999999703093938,0,10.566125631332397
3,2.0365753872641204,2.022156283259392,0.26939655172413796,0.33617021276595743,0.25296505373319367,0.3049453354616398,0.3649594453165882,6e-05,0.0006,0.9999998485161575,0.9999999647169574,0,11.276119232177734
4,1.9578951062827274,1.9234407991170883,0.33189655172413796,0.49361702127659574,0.3005535711831956,0.43659448468382567,0.46385212010212007,8e-05,0.0008,0.999999836880783,0.9999999497073975,0,10.924992799758911
5,2.1459765136241913,1.997646152973175,0.2689732142857143,0.3872340425531915,0.23557407381139295,0.30213115606062513,0.3633103008103008,0.0001,0.001,0.9655171613496797,1.000000032432907,1,14.059295415878296
6,2.009424928961129,1.8879762291908264,0.3081896551724138,0.3829787234042553,0.2769245419045733,0.3392543384689741,0.4084249084249084,9.991845519630678e-05,0.0009991845519630679,0.9999999253856175,1.0000000552635875,0,13.819105863571167
7,1.9173256446575295,1.795989602804184,0.35021551724137934,0.4978723404255319,0.31894003697669093,0.4188592820909175,0.42449564324564326,9.967408676742751e-05,0.0009967408676742752,0.999999925618673,1.0000000123404298,0,13.261912107467651
8,1.9382991577897752,1.7520069181919098,0.35044642857142855,0.5148936170212766,0.3213411387754409,0.44425746731853105,0.4568729881229881,9.926769179238466e-05,0.0009926769179238466,0.965517177242294,1.000000068751771,1,13.076946496963501
9,1.842286331900235,1.750639095902443,0.37176724137931033,0.5063829787234042,0.34049596266847715,0.4535008030014016,0.45894432948004377,9.870059584711668e-05,0.0009870059584711668,0.9999999265398614,1.0000000253452916,0,13.335015296936035
10,1.7978046885852157,1.7515870481729507,0.39870689655172414,0.5574468085106383,0.36982041035342533,0.5026132161989278,0.5075445387945388,9.797464868072488e-05,0.0009797464868072487,0.9999999046601445,0.9999999932179022,0,13.713382720947266
11,1.9336921428811962,1.6809271574020386,0.38254310344827586,0.574468085106383,0.3468015079364407,0.5286261963854173,0.5330844750487607,9.709221818197624e-05,0.0009709221818197624,0.9999999357275726,1.0000001022493545,0,12.787385940551758
12,1.727375548461388,1.6800633370876312,0.4375,0.5404255319148936,0.4065919924046748,0.486468664598796,0.5105702828917114,9.60561826557425e-05,0.0009605618265574251,0.999999921363892,0.999999990774314,0,12.221933603286743
13,1.7256317056458572,1.6149062812328339,0.4105603448275862,0.5787234042553191,0.3744068951584091,0.5150105349805703,0.5210682174967889,9.486992143456792e-05,0.0009486992143456792,0.999999915682563,1.0000000631794654,0,12.582628726959229
14,1.664108892966961,1.6745294481515884,0.44288793103448276,0.574468085106383,0.4094513150864409,0.5011351097721405,0.5256509363652221,9.353730385598887e-05,0.0009353730385598887,0.999999912205473,1.0000000640665239,0,12.462368488311768
15,1.6181186067646947,1.5464638322591782,0.49353448275862066,0.5446808510638298,0.4612213063998292,0.47640004010740344,0.5204899267399268,9.206267664155907e-05,0.0009206267664155906,0.9999998803095967,0.9999999715231433,0,13.312723159790039
16,1.572491876010237,1.4706173837184906,0.48060344827586204,0.6085106382978723,0.4503584853541177,0.5539581062155945,0.5799324683253255,9.045084971874738e-05,0.0009045084971874737,0.9999999064847581,1.000000001619144,0,13.185518026351929
17,1.5705752701594913,1.4748153388500214,0.49676724137931033,0.625531914893617,0.4639415212031226,0.5713722429003616,0.6032489336060765,8.870708053195413e-05,0.0008870708053195413,0.9999999158622449,1.0000000210216986,0,13.563157558441162
18,1.4725029304109771,1.4726635217666626,0.48060344827586204,0.6638297872340425,0.4469954625721173,0.5977172898170819,0.6104114139828426,8.683705689382024e-05,0.0008683705689382025,0.9999998924005605,1.000000000216718,0,12.476379632949829
19,1.373430225355872,1.5208129733800888,0.5161637931034483,0.6978723404255319,0.4880607561174774,0.62858260103334,0.6396876932591218,8.484687843276469e-05,0.0008484687843276469,0.9999998902842262,1.0000000290812077,0,12.745293855667114
20,1.5631328122369175,1.5333554297685623,0.6045258620689655,0.7106382978723405,0.5692231283131235,0.6326861432843165,0.633751665001665,8.274303669726426e-05,0.0008274303669726426,0.999999905960206,1.0000000291990303,0,13.38610553741455
21,1.5244473383344452,1.5258813500404358,0.5592672413793104,0.6553191489361702,0.5211488404540793,0.5728165101446524,0.5896747102104245,8.053239398177191e-05,0.0008053239398177191,0.9999998969980645,1.000000020995979,0,14.10572075843811
22,1.567651732214566,1.541743054986,0.5506465517241379,0.6553191489361702,0.5085264189649936,0.567491351534565,0.5736079396793683,7.822216094333847e-05,0.0007822216094333848,0.9999999016140928,0.9999999926177342,0,13.228901386260986
23,1.2363186643041413,1.5077972412109375,0.7413793103448276,0.6382978723404256,0.7162794972414994,0.5842595173049209,0.5900701481058623,7.58198730819481e-05,0.000758198730819481,0.9999998792632574,0.9999999688295834,0,12.922212839126587
24,1.3799180881730442,1.4630474299192429,0.5646551724137931,0.6638297872340425,0.5274081342728096,0.5926926369969678,0.6059431639788784,7.333336616128369e-05,0.0007333336616128369,0.9999998959038537,1.0000000162670701,0,13.232520341873169
