epoch,train_loss,val_loss,train_top1_acc,val_top1_acc,train_macro_f1,val_macro_f1,val_balanced_acc,lr_backbone,lr_head,grad_norm_mean,grad_norm_max,skipped_batches,epoch_time_sec
0,0.0,2.156158924102783,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,2,2.147714853286743
1,2.2868988513946533,2.1624755859375,0.140625,0.0,0.10558213716108453,0.0,0.0,2e-05,0.0002,0.9999999042718728,0.9999999211517029,0,2.1678519248962402
2,2.158931851387024,2.1719913482666016,0.265625,0.125,0.22523331137461572,0.13333333333333333,0.1,4e-05,0.0004,0.9999999441683713,0.9999999639014039,0,1.9268012046813965
